"Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30"
1972-08-02,0.710192060906835,44773,8,215,1972.58549635701,1472,1972,7885,-0.342219837208069,0.458576654602302,0.443352978625999
1972-08-03,0.596924675432125,44774,8,216,1972.58822859745,1472,1972,7886,-0.515964345355353,0.462621918369256,0.453735822294514
1972-08-04,0.483657289957416,44775,8,217,1972.59096083789,1472,1972,7887,-0.726378701671938,0.458576654602302,0.460343086447205
1972-08-05,0.398706750851384,44776,8,218,1972.59369307832,1472,1972,7888,-0.919529092580202,0.458576654602302,0.432026240078528
1972-08-06,0.313756211745352,44777,8,219,1972.59642531876,1472,1972,7889,-1.15913899034057,0.458576654602302,0.40842886810463
1972-08-07,0.279775996102939,44778,8,220,1972.5991575592,1472,1972,7890,-1.27376600991287,0.458576654602302,0.395025560823456
1972-08-08,0.279775996102939,44779,8,221,1972.60188979964,1472,1972,7891,-1.27376600991287,0.437541283014141,0.385397833058106
1972-08-09,0.279775996102939,44780,8,222,1972.60462204007,1472,1972,7892,-1.27376600991287,0.376053273756442,0.381433474566491
1972-08-10,0.285439365376675,44781,8,223,1972.60735428051,1472,1972,7893,-1.25372565290898,0.331555372319949,0.380489579687535
1972-08-11,0.285439365376675,44782,8,224,1972.61008652095,1472,1972,7894,-1.25372565290898,0.303238525951272,0.378601789929623
1972-08-12,0.268449257555468,44783,8,225,1972.61281876138,1472,1972,7895,-1.31509336778895,0.284630312623284,0.36859650421269
1972-08-13,0.251459149734262,44784,8,226,1972.61555100182,1472,1972,7896,-1.38047472913888,0.275730732335985,0.361800461084208
1972-08-14,0.217478934091849,44785,8,227,1972.61828324226,1472,1972,7897,-1.52565328789424,0.266831152048687,0.353871744100978
1972-08-15,0.313756211745352,44786,8,228,1972.6210154827,1472,1972,7898,-1.15913899034057,0.271685468569031,0.351983954343066
1972-08-16,3.0038566167697,44787,8,229,1972.62374772313,1472,1972,7899,1.09989700199366,0.660839842949997,0.441653967843878
1972-08-17,4.2497978569915,44788,8,230,1972.62647996357,1472,1972,7900,1.44687141874434,1.22717677032354,0.574365587825079
1972-08-18,0.936726831856254,44789,8,231,1972.62921220401,1472,1972,7901,-0.0653635740868334,1.32021783696348,0.596924675432125
1972-08-19,0.681875214538157,44790,8,232,1972.63194444444,1472,1972,7902,-0.382908607765107,1.37927868796101,0.610139203737508
1972-08-20,0.568607829063448,44791,8,233,1972.63467668488,1472,1972,7903,-0.564564310842358,1.42458564215089,0.618634257648111
1972-08-21,0.483657289957416,44792,8,234,1972.63740892532,1472,1972,7904,-0.726378701671938,1.46261112156026,0.624297626921847
1972-08-22,0.483657289957416,44793,8,235,1972.64014116576,1472,1972,7905,-0.726378701671938,1.48688270416198,0.629960996195582
1972-08-23,1.30484583464906,44794,8,236,1972.64287340619,1472,1972,7906,0.266084899427706,1.24416687814475,0.663941211837995
1972-08-24,1.84286591565393,44795,8,237,1972.64560564663,1472,1972,7907,0.611321922733347,0.900319457953669,0.713023745543702
1972-08-25,1.64464799107319,44796,8,238,1972.64833788707,1472,1972,7908,0.49752637412926,1.00145105212752,0.755499015096718
1972-08-26,2.91890607766367,44797,8,239,1972.6510701275,1472,1972,7909,1.07120891515139,1.32102688971688,0.833842290050059
1972-08-27,2.6357376139769,44798,8,240,1972.65380236794,1472,1972,7910,0.969163072223399,1.61633114470451,0.904634405971753
1972-08-28,1.92781645475996,44799,8,241,1972.65653460838,1472,1972,7911,0.656387991843265,1.82263959681916,0.955604729435372
1972-08-29,1.89949960839128,44800,8,242,1972.65926684882,1472,1972,7912,0.641590487481416,2.02490278516686,1.0084628426569
1972-08-30,1.33316268101774,44801,8,243,1972.66199908925,1472,1972,7913,0.287554075023765,2.02894804893381,1.04357573215406
1972-08-31,1.16326160280567,44802,8,244,1972.66473132969,1472,1972,7914,0.151227786165835,1.93186171852692,1.06811699900692
1972-09-01,1.134944756437,44803,9,245,1972.66746357013,1473,1972,7915,0.126583977006078,1.85904697072175,1.08227542219126
1972-09-02,1.02167737096229,44804,9,246,1972.67019581056,1473,1972,7916,0.0214457579529013,1.58801429833583,1.09643384537559
1972-09-03,0.880093139118899,44805,9,247,1972.672928051,1473,1972,7917,-0.127727537202693,1.33720794478469,1.10964837368098
1972-09-04,0.766825753644189,44806,9,248,1972.67566029144,1473,1972,7918,-0.265495682505849,1.17135213033958,1.1219190071074
1972-09-05,0.681875214538157,44807,9,249,1972.67839253188,1473,1972,7919,-0.382908607765107,0.997405788360563,1.13418964053383
1972-09-06,0.625241521800803,44808,9,250,1972.68112477231,1473,1972,7920,-0.469617269011179,0.896274194186715,1.14570515805709
1972-09-07,0.540290982694771,44809,9,251,1972.68385701275,1473,1972,7921,-0.615647427712862,0.80727839131373,1.15438899094349
1972-09-08,0.511974136326093,44810,9,252,1972.68658925319,1473,1972,7922,-0.669481170206654,0.718282588440743,1.16212892895093
1972-09-09,0.455340443588739,44811,9,253,1972.68932149362,1473,1972,7923,-0.786709912146398,0.637377313101664,1.16779229822466
1972-09-10,0.398706750851384,44812,9,254,1972.69205373406,1473,1972,7924,-0.919529092580202,0.568607829063448,1.17156787774048
1972-09-11,0.370389904482707,44813,9,255,1972.6947859745,1473,1972,7925,-0.99319903229779,0.511974136326093,1.17496589930473
1972-09-12,0.342073058114029,44814,9,256,1972.69751821494,1473,1972,7926,-1.07273094451662,0.463430971122647,1.17798636291739
1972-09-13,0.313756211745352,44815,9,257,1972.70025045537,1473,1972,7927,-1.15913899034057,0.418933069686154,1.18119560550584
1972-09-14,0.313756211745352,44816,9,258,1972.70298269581,1473,1972,7928,-1.15913899034057,0.386570959550522,1.18119560550584
1972-09-15,0.313756211745352,44817,9,259,1972.70571493625,1473,1972,7929,-1.15913899034057,0.358254113181845,1.09152559200502
1972-09-16,0.313756211745352,44818,9,260,1972.70844717668,1473,1972,7930,-1.15913899034057,0.338027794347075,0.960324203830152
1972-09-17,0.285439365376675,44819,9,261,1972.71117941712,1473,1972,7931,-1.25372565290898,0.32184673927926,0.938614621614166
1972-09-18,0.271280942192336,44820,9,262,1972.71391165756,1473,1972,7932,-1.30460030803478,0.307688316094921,0.924928145869305
1972-09-19,0.242964095823658,44821,9,263,1972.716643898,1473,1972,7933,-1.41484160037037,0.293529892910582,0.914073354761312
1972-09-20,0.22880567263932,44822,9,264,1972.71937613843,1473,1972,7934,-1.47488222677981,0.281394101609721,0.905578300850709
1972-09-21,0.231637357276188,44823,9,265,1972.72210837887,1473,1972,7935,-1.46258224544378,0.269662836685554,0.897177636428002
1972-09-22,0.22880567263932,44824,9,266,1972.72484061931,1473,1972,7936,-1.47488222677981,0.257527045384693,0.861309631027677
1972-09-23,0.220310618728717,44825,9,267,1972.72757285974,1473,1972,7937,-1.5127168251157,0.244177674953745,0.807224454463503
1972-09-24,0.208983880181246,44826,9,268,1972.73030510018,1473,1972,7938,-1.56549815831127,0.233255462782969,0.759368984100438
1972-09-25,0.194825456996907,44827,9,269,1972.73303734062,1473,1972,7939,-1.63565121357628,0.222333250612194,0.66856629674488
1972-09-26,0.177835349175701,44828,9,270,1972.73576958106,1473,1972,7940,-1.72689716140173,0.2130291439482,0.586636221251506
1972-09-27,0.163676925991362,44829,9,271,1972.73850182149,1473,1972,7941,-1.80986075755536,0.203725037284206,0.527831570292553
1972-09-28,0.163676925991362,44830,9,272,1972.74123406193,1473,1972,7942,-1.80986075755536,0.194016404243516,0.469970814212556
1972-09-29,0.155181872080759,44831,9,273,1972.74396630237,1473,1972,7943,-1.86315748165845,0.183498718449436,0.43070478724799
1972-09-30,0.160845241354494,44832,9,274,1972.74669854281,1473,1972,7944,-1.82731261010219,0.175003664538833,0.39729090853295
1972-10-01,0.234469041913055,44833,10,275,1972.74943078324,1474,1973,7945,-1.45043171723921,0.178644401929091,0.367275051382152
1972-10-02,0.2656175729186,44834,10,276,1972.75216302368,1474,1973,7946,-1.3256977004714,0.188757561346476,0.342073058114029
1972-10-03,0.766825753644189,44835,10,277,1972.75489526412,1474,1973,7947,-0.265495682505849,0.272899047699117,0.338297478598206
1972-10-04,1.27652898828038,44836,10,278,1972.75762750455,1474,1973,7948,0.244144666631039,0.431877913740406,0.355287586419412
1972-10-05,0.936726831856254,44837,10,279,1972.76035974499,1474,1973,7949,-0.0653635740868334,0.542313614578247,0.363782640330015
1972-10-06,0.681875214538157,44838,10,280,1972.76309198543,1474,1973,7950,-0.382908607765107,0.61755552064359,0.365670430087927
1972-10-07,0.568607829063448,44839,10,281,1972.76582422587,1474,1973,7951,-0.564564310842358,0.675807318887726,0.366614324966883
1972-10-08,0.455340443588739,44840,10,282,1972.7685564663,1474,1973,7952,-0.786709912146398,0.707360376269967,0.364726535208971
1972-10-09,0.370389904482707,44841,10,283,1972.77128870674,1474,1973,7953,-0.99319903229779,0.722327852207696,0.361894850572103
1972-10-10,0.342073058114029,44842,10,284,1972.77402094718,1474,1973,7954,-1.07273094451662,0.661648895703388,0.360007060814192
1972-10-11,0.370389904482707,44843,10,285,1972.77675318761,1474,1973,7955,-0.99319903229779,0.532200455160863,0.360007060814192
1972-10-12,0.342073058114029,44844,10,286,1972.77948542805,1474,1973,7956,-1.07273094451662,0.447249916054831,0.360007060814192
1972-10-13,0.313756211745352,44845,10,287,1972.78221766849,1474,1973,7957,-1.15913899034057,0.39466148708443,0.360007060814192
1972-10-14,0.313756211745352,44846,10,288,1972.78494990893,1474,1973,7958,-1.15913899034057,0.358254113181845,0.360007060814192
1972-10-15,0.285439365376675,44847,10,289,1972.78768214936,1474,1973,7959,-1.25372565290898,0.333982530580122,0.359063165935236
1972-10-16,0.274112626829204,44848,10,290,1972.7904143898,1474,1973,7960,-1.29421621022876,0.320228633772478,0.357741713104697
1972-10-17,0.251459149734262,44849,10,291,1972.79314663024,1474,1973,7961,-1.38047472913888,0.307283789718226,0.35660903924995
1972-10-18,0.251459149734262,44850,10,292,1972.79587887067,1474,1973,7962,-1.38047472913888,0.290293681897019,0.355948312834681
1972-10-19,0.251459149734262,44851,10,293,1972.79861111111,1474,1973,7963,-1.38047472913888,0.277348837842767,0.356231481298368
1972-10-20,0.242964095823658,44852,10,294,1972.80134335155,1474,1973,7964,-1.41484160037037,0.267235678425382,0.356703428737846
1972-10-21,0.234469041913055,44853,10,295,1972.80407559199,1474,1973,7965,-1.45043171723921,0.255908939877911,0.356797818225741
1972-10-22,0.223142303365584,44854,10,296,1972.80680783242,1474,1973,7966,-1.49994557935723,0.247009359590612,0.35660903924995
1972-10-23,0.197657141633775,44855,10,297,1972.80954007286,1474,1973,7967,-1.62122135716378,0.236087147419837,0.355853923346786
1972-10-24,0.186330403086304,44856,10,298,1972.8122723133,1474,1973,7968,-1.68023382045259,0.226783040755843,0.355098807443621
1972-10-25,0.206152195544378,44857,10,299,1972.81500455373,1474,1973,7969,-1.57914056965854,0.220310618728717,0.355476365395203
1972-10-26,0.22880567263932,44858,10,300,1972.81773679417,1474,1973,7970,-1.47488222677981,0.217074407715153,0.357175376177324
1972-10-27,0.234469041913055,44859,10,301,1972.82046903461,1474,1973,7971,-1.45043171723921,0.215860828585067,0.359535113374714
1972-10-28,0.313756211745352,44860,10,302,1972.82320127505,1474,1973,7972,-1.15913899034057,0.227187567132538,0.36453775623318
1972-10-29,0.596924675432125,44861,10,303,1972.82593351548,1474,1973,7973,-0.515964345355353,0.28058504885633,0.379262516344892
1972-10-30,0.568607829063448,44862,10,304,1972.82866575592,1474,1973,7974,-0.564564310842358,0.333578004203426,0.392854602601857
1972-10-31,0.511974136326093,44863,10,305,1972.83139799636,1474,1973,7975,-0.669481170206654,0.380098537523396,0.402104772415625
1972-11-01,0.427023597220061,44864,11,306,1972.83413023679,1475,1973,7976,-0.850916004469998,0.411651594905636,0.407484973225674
1972-11-02,0.398706750851384,44865,11,307,1972.83686247723,1475,1973,7977,-0.919529092580202,0.43592317750736,0.395214339799247
1972-11-03,0.398706750851384,44866,11,308,1972.83959471767,1475,1973,7978,-0.919529092580202,0.459385707355693,0.365953598551614
1972-11-04,0.427023597220061,44867,11,309,1972.84232695811,1475,1973,7979,-0.850916004469998,0.475566762423508,0.348963490730407
1972-11-05,0.370389904482707,44868,11,310,1972.84505919854,1475,1973,7980,-0.99319903229779,0.443204652287877,0.338580647061892
1972-11-06,0.342073058114029,44869,11,311,1972.84779143898,1475,1973,7981,-1.07273094451662,0.410842542152246,0.331029488030245
1972-11-07,0.313756211745352,44870,11,312,1972.85052367942,1475,1973,7982,-1.15913899034057,0.382525695783568,0.326310013635466
1972-11-08,0.398706750851384,44871,11,313,1972.85325591985,1475,1973,7983,-0.919529092580202,0.378480432016614,0.327253908514421
1972-11-09,0.370389904482707,44872,11,314,1972.85598816029,1475,1973,7984,-0.99319903229779,0.374435168249661,0.328197803393377
1972-11-10,0.398706750851384,44873,11,315,1972.85872040073,1475,1973,7985,-0.919529092580202,0.374435168249661,0.329141698272333
1972-11-11,0.313756211745352,44874,11,316,1972.86145264117,1475,1973,7986,-1.15913899034057,0.358254113181845,0.328197803393377
1972-11-12,0.313756211745352,44875,11,317,1972.8641848816,1475,1973,7987,-1.15913899034057,0.350163585647937,0.328197803393377
1972-11-13,0.282607680739807,44876,11,318,1972.86691712204,1475,1973,7988,-1.26369563026238,0.341668531737334,0.327159519026526
1972-11-14,0.274112626829204,44877,11,319,1972.86964936248,1475,1973,7989,-1.29421621022876,0.336005162463599,0.326781961074943
1972-11-15,0.427023597220061,44878,11,320,1972.87238160291,1475,1973,7990,-0.850916004469998,0.340050426230552,0.331878993421305
1972-11-16,0.398706750851384,44879,11,321,1972.87511384335,1475,1973,7991,-0.919529092580202,0.344095689997506,0.336787246791876
1972-11-17,0.342073058114029,44880,11,322,1972.87784608379,1475,1973,7992,-1.07273094451662,0.336005162463598,0.339807710404535
1972-11-18,0.342073058114029,44881,11,323,1972.88057832423,1475,1973,7993,-1.07273094451662,0.340050426230552,0.342828174017194
1972-11-19,0.342073058114029,44882,11,324,1972.88331056466,1475,1973,7994,-1.07273094451662,0.344095689997506,0.346131806093539
1972-11-20,0.427023597220061,44883,11,325,1972.8860428051,1475,1973,7995,-0.850916004469998,0.364726535208971,0.35255029127044
1972-11-21,0.455340443588739,44884,11,326,1972.88877504554,1475,1973,7996,-0.786709912146398,0.390616223317476,0.360290229277878
1972-11-22,0.427023597220061,44885,11,327,1972.89150728597,1475,1973,7997,-0.850916004469998,0.390616223317476,0.367935777797421
1972-11-23,0.398706750851384,44886,11,328,1972.89423952641,1475,1973,7998,-0.919529092580202,0.390616223317476,0.37501498938959
1972-11-24,0.370389904482707,44887,11,329,1972.89697176685,1475,1973,7999,-0.99319903229779,0.39466148708443,0.380489579687535
1972-11-25,0.427023597220061,44888,11,330,1972.89970400729,1475,1973,8000,-0.850916004469998,0.406797278385292,0.387096843840226
1972-11-26,0.540290982694771,44889,11,331,1972.90243624772,1475,1973,8001,-0.615647427712862,0.435114124753969,0.39729090853295
1972-11-27,0.625241521800803,44890,11,332,1972.90516848816,1475,1973,8002,-0.469617269011179,0.463430971122647,0.407673752201465
1972-11-28,0.625241521800803,44891,11,333,1972.9079007286,1475,1973,8003,-0.469617269011179,0.48770255372437,0.408617647080421
1972-11-29,1.07831106369964,44892,11,334,1972.91063296903,1475,1973,8004,0.075395987170085,0.58074362036431,0.425607754901627
1972-11-30,1.30484583464906,44893,11,335,1972.91336520947,1475,1973,8005,0.266084899427706,0.710192060906835,0.452036811512393
1972-12-01,1.10662791006832,44894,12,336,1972.91609744991,1476,1973,8006,0.101317472624435,0.815368918847637,0.474690288607335
1972-12-02,0.936726831856254,44895,12,337,1972.91882969035,1476,1973,8007,-0.0653635740868334,0.888183666652807,0.492624291307497
1972-12-03,0.795142600012867,44896,12,338,1972.92156193078,1476,1973,8008,-0.229233809327508,0.924591040555392,0.50583881961288
1972-12-04,0.65355836816948,44897,12,339,1972.92429417122,1476,1973,8009,-0.425323433656159,0.928636304322346,0.513389978644527
1972-12-05,0.625241521800803,44898,12,340,1972.92702641166,1476,1973,8010,-0.469617269011179,0.928636304322346,0.521885032555131
1972-12-06,0.65355836816948,44899,12,341,1972.92975865209,1476,1973,8011,-0.425323433656159,0.867957347818038,0.532267876223646
1972-12-07,0.681875214538157,44900,12,342,1972.93249089253,1476,1973,8012,-0.382908607765107,0.778961544945051,0.544538509650073
1972-12-08,0.625241521800803,44901,12,343,1972.93522313297,1476,1973,8013,-0.469617269011179,0.710192060906835,0.55208966868172
1972-12-09,0.625241521800803,44902,12,344,1972.93795537341,1476,1973,8014,-0.469617269011179,0.665694159470342,0.560584722592323
1972-12-10,0.540290982694771,44903,12,345,1972.94068761384,1476,1973,8015,-0.615647427712862,0.629286785567757,0.565304196987102
1972-12-11,0.455340443588739,44904,12,346,1972.94341985428,1476,1973,8016,-0.786709912146398,0.600969939199079,0.570023671381882
1972-12-12,0.455340443588739,44905,12,347,1972.94615209472,1476,1973,8017,-0.786709912146398,0.576698356597356,0.574743145776661
1972-12-13,0.540290982694771,44906,12,348,1972.94888433515,1476,1973,8018,-0.615647427712862,0.56051730152954,0.58333258917516
1972-12-14,0.596924675432125,44907,12,349,1972.95161657559,1476,1973,8019,-0.515964345355353,0.548381510228679,0.594092990795258
1972-12-15,0.596924675432125,44908,12,350,1972.95434881603,1476,1973,8020,-0.515964345355353,0.544336246461725,0.599756360068993
1972-12-16,0.596924675432125,44909,12,351,1972.95708105647,1476,1973,8021,-0.515964345355353,0.540290982694771,0.606363624221685
1972-12-17,0.568607829063448,44910,12,352,1972.9598132969,1476,1973,8022,-0.564564310842358,0.544336246461725,0.613914783253332
1972-12-18,0.455340443588739,44911,12,353,1972.96254553734,1476,1973,8023,-0.786709912146398,0.544336246461725,0.617690362769156
1972-12-19,0.511974136326093,44912,12,354,1972.96527777778,1476,1973,8024,-0.669481170206654,0.552426773995632,0.623353732042891
1972-12-20,0.568607829063448,44913,12,355,1972.96801001821,1476,1973,8025,-0.564564310842358,0.556472037762586,0.628073206437671
1972-12-21,1.33316268101774,44914,12,356,1972.97074225865,1476,1973,8026,0.287554075023765,0.661648895703388,0.657333947685304
1972-12-22,3.34365877319383,44915,12,357,1972.97347449909,1476,1973,8027,1.20706564850684,1.05403948109792,0.754555120217763
1972-12-23,2.69237130671425,44916,12,358,1972.97620673953,1476,1973,8028,0.990422331956885,1.35338899985251,0.831010605413192
1972-12-24,1.89949960839128,44917,12,359,1972.97893897996,1476,1973,8029,0.641590487481416,1.54351639689934,0.881980928876811
1972-12-25,1.33316268101774,44918,12,360,1972.9816712204,1476,1973,8030,0.287554075023765,1.66891957367491,0.9121855650034
1972-12-26,1.07831106369964,44919,12,361,1972.98440346084,1476,1973,8031,0.075395987170085,1.74982484901399,0.930119567703563
1972-12-27,0.936726831856254,44920,12,362,1972.98713570128,1476,1973,8032,-0.0653635740868334,1.80241327798439,0.940502411372078
1972-12-28,0.880093139118899,44921,12,363,1972.98986794171,1476,1973,8033,-0.127727537202693,1.73768905771313,0.948997465282681
1972-12-29,0.823459446381544,44922,12,364,1972.99260018215,1476,1973,8034,-0.194240976015358,1.37766058245423,0.940502411372078
1972-12-30,0.795142600012867,44923,12,365,1972.99533242259,1476,1973,8035,-0.229233809327508,1.10662791006832,0.923512303550871
1972-12-31,0.738508907275512,44924,12,366,1972.99806466302,1476,1973,8036,-0.303122115776043,0.940772095623208,0.911241670124444
1973-01-01,0.65355836816948,44925,1,1,1973.00079908676,1477,1973,8037,-0.425323433656159,0.843685765216314,0.901802721334885
1973-01-02,0.596924675432125,44926,1,2,1973.00353881279,1477,1973,8038,-0.515964345355353,0.774916281178097,0.895195457182194
1973-01-03,0.65355836816948,44927,1,3,1973.00627853881,1477,1973,8039,-0.425323433656159,0.734463643508558,0.895195457182194
1973-01-04,0.710192060906835,44928,1,4,1973.00901826484,1477,1973,8040,-0.342219837208069,0.710192060906835,0.898027141819062
1973-01-05,0.681875214538157,44929,1,5,1973.01175799087,1477,1973,8041,-0.382908607765107,0.689965742072065,0.898971036698017
1973-01-06,0.681875214538157,44930,1,6,1973.01449771689,1477,1973,8042,-0.382908607765107,0.673784687004249,0.898971036698017
1973-01-07,0.625241521800803,44931,1,7,1973.01723744292,1477,1973,8043,-0.469617269011179,0.657603631936434,0.898971036698017
1973-01-08,0.540290982694771,44932,1,8,1973.01997716895,1477,1973,8044,-0.615647427712862,0.641422576868618,0.89613935206115
1973-01-09,0.568607829063448,44933,1,9,1973.02271689498,1477,1973,8045,-0.564564310842358,0.637377313101664,0.897083246940106
1973-01-10,0.65355836816948,44934,1,10,1973.025456621,1477,1973,8046,-0.425323433656159,0.637377313101664,0.903690511092797
1973-01-11,0.908409985487576,44935,1,11,1973.02819634703,1477,1973,8047,-0.0960594764205991,0.665694159470342,0.918792829156091
1973-01-12,1.70128168381054,44936,1,12,1973.03093607306,1477,1973,8048,0.531381898651728,0.811323655080682,0.957492519193284
1973-01-13,2.06940068660335,44937,1,13,1973.03367579909,1477,1973,8049,0.727259041977268,1.00954157966142,1.00657505289899
1973-01-14,1.61633114470451,44938,1,14,1973.03641552511,1477,1973,8050,0.480158855383974,1.15112581150481,1.0405552685414
1973-01-15,1.21989529554303,44939,1,15,1973.03915525114,1477,1973,8051,0.198765031736748,1.2482121419117,1.06132095587843
1973-01-16,1.10662791006832,44940,1,16,1973.04189497717,1477,1973,8052,0.101317472624435,1.32507215348383,1.0792549585786
1973-01-17,1.04999421733096,44941,1,17,1973.0446347032,1477,1973,8053,0.0487846568504191,1.38170584622118,1.09907675103667
1973-01-18,0.993360524593608,44942,1,18,1973.04737442922,1477,1973,8054,-0.00666161477349654,1.39384163752205,1.11512296397892
1973-01-19,0.965043678224931,44943,1,19,1973.05011415525,1477,1973,8055,-0.0355819162582082,1.28866477958124,1.1283374922843
1973-01-20,0.965043678224931,44944,1,20,1973.05285388128,1477,1973,8056,-0.0355819162582082,1.13089949267004,1.11606685885788
1973-01-21,0.880093139118899,44945,1,21,1973.05559360731,1477,1973,8057,-0.127727537202693,1.02572263472924,1.03394800438871
1973-01-22,1.5030637592298,44946,1,22,1973.05833333333,1477,1973,8058,0.407505531181658,1.06617527239878,0.994304419472564
1973-01-23,8.41237427318707,44947,1,23,1973.06107305936,1477,1973,8059,2.12970374962137,2.10985332427289,1.21140024163242
1973-01-24,10.3945535189945,44948,1,24,1973.06381278539,1477,1973,8060,2.34128196887185,3.44479036736768,1.51344660289832
1973-01-25,6.48682872011701,44949,1,25,1973.06655251142,1477,1973,8061,1.86977377032399,4.22957153815673,1.69373052477889
1973-01-26,3.71177777598663,44950,1,26,1973.06929223744,1477,1973,8062,1.31151094674898,4.62196212355126,1.78623222291657
1973-01-27,2.7490049994516,44951,1,27,1973.07203196347,1477,1973,8063,1.01123902782518,4.87681374086936,1.84852928492766
1973-01-28,3.71177777598663,44952,1,28,1973.0747716895,1477,1973,8064,1.31151094674898,5.28134011756475,1.94480656258117
1973-01-29,5.89217494637479,44953,1,29,1973.07751141553,1477,1973,8065,1.7736251903481,5.9083560014426,2.11470764079323
1973-01-30,3.90999570056738,44954,1,30,1973.08025114155,1477,1973,8066,1.36353627439753,5.26515906249693,2.22042386723629
1973-01-31,2.7490049994516,44955,1,31,1973.08299086758,1477,1973,8067,1.01123902782518,4.17293784541938,2.29027208827903
1973-02-01,2.18266807207806,44956,2,32,1973.08573059361,1478,1973,8068,0.780548014737056,3.55805775284238,2.34313020150056
1973-02-02,2.06940068660335,44957,2,33,1973.08847031963,1478,1973,8069,0.727259041977268,3.32343245435906,2.39032494544836
1973-02-03,2.60742076760822,44958,2,34,1973.09121004566,1478,1973,8070,0.958361521087193,3.30320613552429,2.4535659023384
1973-02-04,2.3808859966588,44959,2,35,1973.09394977169,1478,1973,8071,0.867472685912726,3.11307873847746,2.51019959507576
1973-02-05,1.87118276202261,44960,2,36,1973.09668949772,1478,1973,8072,0.626570723987281,2.53865128357,2.54984317999191
1973-02-06,1.61633114470451,44961,2,37,1973.09942922374,1478,1973,8073,0.480158855383974,2.21098491844674,2.58287950075536
1973-02-07,1.47474691286112,44962,2,38,1973.10216894977,1478,1973,8074,0.388486390568543,2.02894804893381,2.61402803176091
1973-02-08,1.41811322012377,44963,2,39,1973.1049086758,1478,1973,8075,0.349327269861687,1.91972592722605,2.64234487812959
1973-02-09,1.44643006649245,44964,2,40,1973.10764840183,1478,1973,8076,0.369098497561165,1.83073012435307,2.66877393474035
1973-02-10,4.19316416425415,44965,2,41,1973.11038812785,1478,1973,8077,1.43345561940269,2.05726489530249,2.77826574069924
1973-02-11,3.54187669777457,44966,2,42,1973.11312785388,1478,1973,8078,1.26465672728508,2.2231207097476,2.83961890783137
1973-02-12,2.3808859966588,44967,2,43,1973.11586757991,1478,1973,8079,0.867472685912726,2.29593545755277,2.85000175149989
1973-02-13,1.95613330112864,44968,2,44,1973.11860730594,1478,1973,8080,0.670969719151797,2.34447862275621,2.86132849004736
1973-02-14,1.70128168381054,44969,2,45,1973.12134703196,1478,1973,8081,0.531381898651728,2.37684073289185,2.87737470298961
1973-02-15,1.81454906928525,44970,2,46,1973.12408675799,1478,1973,8082,0.595836990174033,2.4334744256292,2.90097207496351
1973-02-16,2.1260343793407,44971,2,47,1973.12682648402,1478,1973,8083,0.754258450692442,2.53056075603609,2.93684008036383
1973-02-17,1.84286591565393,44972,2,48,1973.12956621005,1478,1973,8084,0.611321922733347,2.19480386337892,2.96515692673251
1973-02-18,1.67296483744186,44973,2,49,1973.13230593607,1478,1973,8085,0.514597404116066,1.92781645475996,2.98875429870641
1973-02-19,1.87118276202261,44974,2,50,1973.1350456621,1478,1973,8086,0.626570723987281,1.85500170695479,3.01895893483299
1973-02-20,1.92781645475996,44975,2,51,1973.13778538813,1478,1973,8087,0.656387991843265,1.85095644318784,3.05388304535436
1973-02-21,1.72959853017922,44976,2,52,1973.14052511416,1478,1973,8088,0.547889318098572,1.85500170695479,3.06143420438601
1973-02-22,1.53138060559848,44977,2,53,1973.14326484018,1478,1973,8089,0.426169685125689,1.81454906928525,2.83206774879972
1973-02-23,1.38979637375509,44978,2,54,1973.14600456621,1478,1973,8090,0.329157242709976,1.70937221134445,2.53190917729174
1973-02-24,1.30484583464906,44979,2,55,1973.14874429224,1478,1973,8091,0.266084899427706,1.63251219977233,2.35917641444281
1973-02-25,1.16326160280567,44980,2,56,1973.15148401826,1478,1973,8092,0.151227786165835,1.55969745196716,2.27422587533678
1973-02-26,0.965043678224931,44981,2,57,1973.15422374429,1478,1973,8093,-0.0355819162582082,1.43024901142463,2.21476049796256
1973-02-27,0.993360524593608,44982,2,58,1973.15696347032,1478,1973,8094,-0.00666161477349654,1.29675530711515,2.12414658958279
1973-02-28,1.04999421733096,44983,2,59,1973.15970319635,1478,1973,8095,0.0487846568504191,1.19966897670826,1.96274056528133
1973-03-01,1.04999421733096,44984,3,61,1973.16244292237,1479,1973,8096,0.0487846568504191,1.13089949267004,1.86740718250678
1973-03-02,1.02167737096229,44985,3,62,1973.1651826484,1479,1973,8097,0.0214457579529013,1.07831106369964,1.80982959489047
1973-03-03,0.965043678224931,44986,3,63,1973.16792237443,1479,1973,8098,-0.0355819162582082,1.02976789849619,1.76924211509537
1973-03-04,0.908409985487576,44987,3,64,1973.17066210046,1479,1973,8099,-0.0960594764205991,0.993360524593608,1.73054242505818
1973-03-05,0.823459446381544,44988,3,65,1973.17340182648,1479,1973,8100,-0.194240976015358,0.973134205758838,1.67107704768395
1973-03-06,0.823459446381544,44989,3,66,1973.17614155251,1479,1973,8101,-0.194240976015358,0.948862623157115,1.61916282934138
1973-03-07,0.851776292750222,44990,3,67,1973.17888127854,1479,1973,8102,-0.160431353824197,0.920545776788438,1.58518261369896
